day,bm_unit,lead_party,mwh,cost_gbp
2026-09-03,T_WDRGW-1,Windy Rig Wind Farm Limited,72.6,2084.0
2026-09-03,T_WHIHW-1,Whiteside Hill,4.4,395.0
2026-09-03,T_WHILW-1,SP Renewables (UK) Limited,1141.7,103089.0
2026-09-03,T_WHILW-2,SP Renewables (UK) Limited,578.0,51839.0
2026-09-03,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,25.2,2169.0
2026-09-04,2__PEDGE003,Edgware Energy Limited,47.7,4890.0
2026-09-04,2__PEDGE004,Edgware Energy Limited,22.4,2282.0
2026-09-04,2__PSTAT001,Statkraft Markets Gmbh,350.8,31816.0
2026-09-04,C__PSTAT011,Statkraft Markets Gmbh,683.8,23933.0
2026-09-04,E_ABRTW-1,Npower Commercial Gas Limited,193.8,17637.0
2026-09-04,E_ASLVW-1,Npower Commercial Gas Limited,54.2,4930.0
2026-09-04,E_BABAW-1,Statkraft Markets Gmbh,576.4,48467.0
2026-09-04,E_BETHW-1,SP Renewables (UK) Limited,325.2,29091.0
2026-09-04,E_BLARW-1,Erova Energy Limited,423.4,21338.0
2026-09-04,E_BNWKW-1,Eneco Energy Trade,331.1,29466.0
2026-09-04,E_BRYBW-1,Statkraft Markets Gmbh,382.6,34846.0
2026-09-04,E_BTUIW-2,SP Renewables (UK) Limited,467.6,41834.0
2026-09-04,E_BTUIW-3,SP Renewables (UK) Limited,1036.1,11376.0
2026-09-04,E_BURBO,Orsted Burbo (UK) Limited,22.0,2830.0
2026-09-04,E_CLDRW-1,Vattenfall Energy Trading,278.1,25587.0
2026-09-04,E_CLFLW-1,SP Renewables (UK) Limited,7.6,680.0
2026-09-04,E_CMSTW-2,Edgware Energy Limited,647.5,16259.0
2026-09-04,E_GDSTW-1,Mobius Renewables Gen. (GB),5.9,620.0
2026-09-04,E_GRGRW-1,Evolve Energy Supply Limited,601.1,42077.0
2026-09-04,E_HLTWW-1,ScottishPower Energy Retail,46.3,4776.0
2026-09-04,E_HRHLW-1,SP Renewables (UK) Limited,494.6,39931.0
2026-09-04,E_MOYEW-1,Eneco Energy Trade,524.1,48222.0
2026-09-04,E_TULWW-1,Eneco Energy Trade,142.1,12646.0
2026-09-04,T_AFTOW-1,Afton Wind Farm Limited,641.7,54546.0
2026-09-04,T_AKGLW-3,AIK2A Sustainable Energy Ltd,1239.8,61864.0
2026-09-04,T_BDCHW-1,RWE Generation UK plc,195.5,17376.0
2026-09-04,T_BEATO-1,Beatrice Offshore Windfarm Ltd,104.3,8425.0
2026-09-04,T_BEATO-2,Beatrice Offshore Windfarm Ltd,380.4,31319.0
2026-09-04,T_BEATO-3,Beatrice Offshore Windfarm Ltd,356.3,28810.0
2026-09-04,T_BEATO-4,Beatrice Offshore Windfarm Ltd,338.5,27715.0
2026-09-04,T_BENBW-1,Benbrack Wind Farm Limited,1038.9,21035.0
2026-09-04,T_BHLAW-1,SSE Generation Ltd,1995.5,169412.0
2026-09-04,T_BLLA-1,SP Renewables (UK) Limited,1319.4,118030.0
2026-09-04,T_BLLA-2,SP Renewables (UK) Limited,832.1,67186.0
2026-09-04,T_BOWLW-1,Barrow Offshore Wind Limited,143.0,13056.0
2026-09-04,T_BROCW-1,Smartestenergy Limited,565.4,22049.0
2026-09-04,T_CGTHW-1,Corriegarth Wind Energy LTD,1005.5,81145.0
2026-09-04,T_CLDNW-1,Clyde Windfarm (Scotland) Ltd,330.1,30412.0
2026-09-04,T_CRDEW-1,EDF Energy Customers Limited,380.3,20534.0
2026-09-04,T_CRDEW-2,EDF Energy Customers Limited,380.3,20534.0
2026-09-04,T_CREAW-1,Creag Riabhach Wind Farm Ltd,880.9,51091.0
2026-09-04,T_CRGHW-1,Statkraft Markets Gmbh,746.6,57486.0
2026-09-04,T_CRYRW-4,Erova Energy Limited,191.0,8347.0
2026-09-04,T_CUMHW-1,Uniper UK Limited,755.5,11454.0
2026-09-04,T_DALQW-1,Statkraft Markets Gmbh,686.3,48728.0
2026-09-04,T_DNLWW-1,SP Renewables (UK) Limited,365.8,32724.0
2026-09-04,T_DOREW-1,Dorenell Windfarm Limited,1064.9,50018.0
2026-09-04,T_DOREW-2,Dorenell Windfarm Limited,908.1,41952.0
2026-09-04,T_DOUGW-1,Erova Energy Limited,648.2,19447.0
2026-09-04,T_DRSLW-1,SP Renewables (UK) Limited,1098.1,88662.0
2026-09-04,T_DUNGW-1,Dunmaglass Wind Farm Limited,892.4,81296.0
2026-09-04,T_EDINW-1,Vattenfall Wind Power Ltd,292.9,32216.0
2026-09-04,T_EWHLW-1,SP Renewables (UK) Limited,574.3,46372.0
2026-09-04,T_FARR-1,Smartestenergy Limited,363.0,33397.0
2026-09-04,T_FARR-2,Smartestenergy Limited,350.8,32276.0
2026-09-04,T_GLNKW-1,EDF Energy Customers Limited,734.3,29668.0
2026-09-04,T_GLWSW-1,GALAWHISTLE WIND FARM,510.2,45455.0
2026-09-04,T_GORDW-1,SSE Generation Ltd,1077.6,88996.0
2026-09-04,T_GORDW-2,SSE Generation Ltd,497.1,7779.0
2026-09-04,T_GRIFW-1,Griffin Wind Farm Ltd,1131.7,100981.0
2026-09-04,T_GRIFW-2,Griffin Wind Farm Ltd,949.7,84742.0
2026-09-04,T_HAHAW-1,HAGSHAW HILL REPOWERING LTD,438.8,5248.0
2026-09-04,T_HALSW-1,SP Renewables (UK) Limited,507.6,5832.0
2026-09-04,T_HRSTW-1,SP Renewables (UK) Limited,1577.1,141232.0
2026-09-04,T_KENNW-1,Kennoxhead Wind Farm Limited,1086.9,40136.0
2026-09-04,T_KILBW-1,Kilbraur Wind Energy Ltd,66.1,6280.0
2026-09-04,T_KLGLW-1,SP Renewables (UK) Limited,3782.8,304209.0
2026-09-04,T_KPMRW-1,OnPath Energy Limited,1102.0,42431.0
2026-09-04,T_LCLTW-1,Eneco Energy Trade,1011.6,90036.0
2026-09-04,T_LIMKW-1,Limekiln Extension Ltd,1941.6,58248.0
2026-09-04,T_MIDMW-1,OnPath Energy Limited,621.5,34202.0
2026-09-04,T_MKHLW-1,SP Renewables (UK) Limited,596.7,53383.0
2026-09-04,T_MOWEO-1,Moray Offshore Wind East Ltd,6107.8,179310.0
2026-09-04,T_MOWEO-2,Moray Offshore Wind East Ltd,5386.7,161392.0
2026-09-04,T_MOWEO-3,Moray Offshore Wind East Ltd,5438.7,159846.0
2026-09-04,T_MOWWO-1,Moray Offshore Wind West Ltd,2166.7,43420.0
2026-09-04,T_MOWWO-2,Moray Offshore Wind West Ltd,2183.2,43763.0
2026-09-04,T_MOWWO-3,Moray Offshore Wind West Ltd,2773.7,57632.0
2026-09-04,T_MOWWO-4,Moray Offshore Wind West Ltd,5320.1,175723.0
2026-09-04,T_MYGPW-1,Minnygap Energy Limited,346.1,26302.0
2026-09-04,T_NNGAO-1,Neart Na Gaoithe Offshore Wind,1727.9,112874.0
2026-09-04,T_NOKYW-1,North Kyle Wind farm Ltd,1914.5,28698.0
2026-09-04,T_NOKYW-2,North Kyle Wind farm Ltd,1894.1,28393.0
2026-09-04,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,1544.4,61777.0
2026-09-04,T_SGRWO-1,Seagreen Wind Energy Limited,5166.2,71811.0
2026-09-04,T_SGRWO-2,Seagreen Wind Energy Limited,1405.4,19535.0
2026-09-04,T_SGRWO-3,Seagreen Wind Energy Limited,2618.3,36395.0
2026-09-04,T_SGRWO-4,Seagreen Wind Energy Limited,2348.8,32648.0
2026-09-04,T_SGRWO-5,Seagreen Wind Energy Limited,1353.0,18807.0
2026-09-04,T_SGRWO-6,Seagreen Wind Energy Limited,6292.7,87469.0
2026-09-04,T_SOKYW-1,South Kyle Wind Farm Limited,3043.1,146070.0
2026-09-04,T_STLGW-1,Stronelairg Windfarm Limited,1422.7,120784.0
2026-09-04,T_STLGW-2,Stronelairg Windfarm Limited,1189.1,100953.0
2026-09-04,T_STLGW-3,Stronelairg Windfarm Limited,1008.1,85584.0
2026-09-04,T_STRNW-1,Strathy Wind Farm Limited,752.0,62193.0
2026-09-04,T_TDBNW-1,SSE Generation Ltd,27.3,2530.0
2026-09-04,T_TWSHW-1,Twentyshilling Limited,598.7,16859.0
2026-09-04,T_VKNGW-1,Viking Energy Wind Farm LLP,909.3,13111.0
2026-09-04,T_VKNGW-2,Viking Energy Wind Farm LLP,919.7,13260.0
2026-09-04,T_VKNGW-3,Viking Energy Wind Farm LLP,755.9,10899.0
2026-09-04,T_VKNGW-4,Viking Energy Wind Farm LLP,693.6,10000.0
2026-09-04,T_WDRGW-1,Windy Rig Wind Farm Limited,722.1,20725.0
2026-09-04,T_WHIHW-1,Whiteside Hill,287.7,25894.0
2026-09-04,T_WHILW-1,SP Renewables (UK) Limited,3379.4,305125.0
2026-09-04,T_WHILW-2,SP Renewables (UK) Limited,875.4,78510.0
2026-09-04,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,864.7,74534.0
2026-09-04,T_WLNYO-3,Walney Extension Ltd,156.7,16963.0
2026-09-04,T_WLNYO-4,Walney Extension Ltd,206.7,23715.0
2026-09-05,2__PSTAT001,Statkraft Markets Gmbh,257.2,23326.0
2026-09-05,C__PSTAT011,Statkraft Markets Gmbh,548.4,19193.0
2026-09-05,E_ABRTW-1,Npower Commercial Gas Limited,88.6,8061.0
2026-09-05,E_ASLVW-1,Npower Commercial Gas Limited,73.4,6683.0
2026-09-05,E_BABAW-1,Statkraft Markets Gmbh,400.4,33672.0
2026-09-05,E_BETHW-1,SP Renewables (UK) Limited,126.1,11279.0
2026-09-05,E_BLARW-1,Erova Energy Limited,174.5,8824.0
2026-09-05,E_BNWKW-1,Eneco Energy Trade,140.8,12531.0
2026-09-05,E_BRYBW-1,Statkraft Markets Gmbh,101.8,9273.0
2026-09-05,E_BTUIW-2,SP Renewables (UK) Limited,171.9,15378.0
2026-09-05,E_BTUIW-3,SP Renewables (UK) Limited,505.0,5544.0
2026-09-05,E_BURBO,Orsted Burbo (UK) Limited,180.2,23225.0
2026-09-05,E_CLDRW-1,Vattenfall Energy Trading,0.3,25.0
2026-09-05,E_CMSTW-2,Edgware Energy Limited,538.0,13509.0
2026-09-05,E_GRGRW-1,Evolve Energy Supply Limited,232.7,16292.0
2026-09-05,E_HRHLW-1,SP Renewables (UK) Limited,142.5,11503.0
2026-09-05,E_MOYEW-1,Eneco Energy Trade,1.3,123.0
2026-09-05,T_AFTOW-1,Afton Wind Farm Limited,224.7,19099.0
2026-09-05,T_AKGLW-3,AIK2A Sustainable Energy Ltd,697.2,34792.0
2026-09-05,T_BDCHW-1,RWE Generation UK plc,0.6,72.0
2026-09-05,T_BEATO-4,Beatrice Offshore Windfarm Ltd,26.0,3572.0
2026-09-05,T_BENBW-1,Benbrack Wind Farm Limited,310.8,9085.0
2026-09-05,T_BHLAW-1,SSE Generation Ltd,971.3,82447.0
2026-09-05,T_BLLA-1,SP Renewables (UK) Limited,363.2,32493.0
2026-09-05,T_BLLA-2,SP Renewables (UK) Limited,227.1,18334.0
2026-09-05,T_BOWLW-1,Barrow Offshore Wind Limited,172.5,15748.0
2026-09-05,T_BROCW-1,Smartestenergy Limited,192.0,7488.0
2026-09-05,T_CGTHW-1,Corriegarth Wind Energy LTD,346.8,27987.0
2026-09-05,T_CLDCW-1,Clyde Windfarm (Scotland) Ltd,966.0,95252.0
2026-09-05,T_CLDNW-1,Clyde Windfarm (Scotland) Ltd,800.3,73714.0
2026-09-05,T_CLDSW-1,Clyde Windfarm (Scotland) Ltd,454.9,43498.0
2026-09-05,T_CRDEW-1,EDF Energy Customers Limited,85.6,4625.0
2026-09-05,T_CRDEW-2,EDF Energy Customers Limited,89.5,4831.0
2026-09-05,T_CREAW-1,Creag Riabhach Wind Farm Ltd,620.7,35998.0
2026-09-05,T_CRGHW-1,Statkraft Markets Gmbh,193.0,14860.0
2026-09-05,T_CRYRW-4,Erova Energy Limited,312.9,13674.0
2026-09-05,T_CUMHW-1,Uniper UK Limited,442.7,6711.0
2026-09-05,T_DALQW-1,Statkraft Markets Gmbh,231.3,16424.0
2026-09-05,T_DNLWW-1,SP Renewables (UK) Limited,87.9,7867.0
2026-09-05,T_DOREW-1,Dorenell Windfarm Limited,701.5,51954.0
2026-09-05,T_DOREW-2,Dorenell Windfarm Limited,592.7,43665.0
2026-09-05,T_DOUGW-1,Erova Energy Limited,179.5,5386.0
2026-09-05,T_DRSLW-1,SP Renewables (UK) Limited,378.6,30572.0
2026-09-05,T_DUNGW-1,Dunmaglass Wind Farm Limited,542.8,49441.0
2026-09-05,T_EDINW-1,Vattenfall Wind Power Ltd,3.1,341.0
2026-09-05,T_EWHLW-1,SP Renewables (UK) Limited,102.4,8264.0
2026-09-05,T_FARR-1,Smartestenergy Limited,1.4,127.0
2026-09-05,T_FARR-2,Smartestenergy Limited,0.1,8.0
2026-09-05,T_GLNKW-1,EDF Energy Customers Limited,518.8,20959.0
2026-09-05,T_GLWSW-1,GALAWHISTLE WIND FARM,191.3,17040.0
2026-09-05,T_GORDW-1,SSE Generation Ltd,851.1,70272.0
2026-09-05,T_GORDW-2,SSE Generation Ltd,390.8,6108.0
2026-09-05,T_GRIFW-1,Griffin Wind Farm Ltd,444.1,39617.0
2026-09-05,T_GRIFW-2,Griffin Wind Farm Ltd,366.3,32674.0
2026-09-05,T_HAHAW-1,HAGSHAW HILL REPOWERING LTD,149.1,1783.0
2026-09-05,T_HALSW-1,SP Renewables (UK) Limited,398.2,4575.0
2026-09-05,T_HOWBO-1,Breesea Limited,286.6,28123.0
2026-09-05,T_HOWBO-2,Sonningmay Wind Limited,194.2,18597.0
2026-09-05,T_HOWBO-3,Soundmark Wind Limited,264.3,25537.0
2026-09-05,T_HRSTW-1,SP Renewables (UK) Limited,331.6,29694.0
2026-09-05,T_KENNW-1,Kennoxhead Wind Farm Limited,358.1,12067.0
2026-09-05,T_KLGLW-1,SP Renewables (UK) Limited,1329.6,106927.0
2026-09-05,T_KPMRW-1,OnPath Energy Limited,249.7,23691.0
2026-09-05,T_LCLTW-1,Eneco Energy Trade,488.8,43508.0
2026-09-05,T_LIMKW-1,Limekiln Extension Ltd,1546.8,46405.0
2026-09-05,T_MIDMW-1,OnPath Energy Limited,89.1,8446.0
2026-09-05,T_MKHLW-1,SP Renewables (UK) Limited,220.5,19725.0
2026-09-05,T_MOWEO-1,Moray Offshore Wind East Ltd,3781.6,284554.0
2026-09-05,T_MOWEO-2,Moray Offshore Wind East Ltd,2809.3,197363.0
2026-09-05,T_MOWEO-3,Moray Offshore Wind East Ltd,3322.0,251146.0
2026-09-05,T_MOWWO-1,Moray Offshore Wind West Ltd,2989.5,87613.0
2026-09-05,T_MOWWO-2,Moray Offshore Wind West Ltd,3077.1,89129.0
2026-09-05,T_MOWWO-3,Moray Offshore Wind West Ltd,2039.5,59700.0
2026-09-05,T_MOWWO-4,Moray Offshore Wind West Ltd,3757.0,124092.0
2026-09-05,T_MYGPW-1,Minnygap Energy Limited,59.2,4502.0
2026-09-05,T_NNGAO-1,Neart Na Gaoithe Offshore Wind,646.3,80229.0
2026-09-05,T_NOKYW-1,North Kyle Wind farm Ltd,766.3,11486.0
2026-09-05,T_NOKYW-2,North Kyle Wind farm Ltd,771.8,11569.0
2026-09-05,T_PNYCW-1,Pen y Cymoedd Wind Farm LTD,21.8,2089.0
2026-09-05,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,611.1,24443.0
2026-09-05,T_SGRWO-1,Seagreen Wind Energy Limited,3411.1,47414.0
2026-09-05,T_SGRWO-2,Seagreen Wind Energy Limited,935.6,13005.0
2026-09-05,T_SGRWO-3,Seagreen Wind Energy Limited,1771.3,24621.0
2026-09-05,T_SGRWO-4,Seagreen Wind Energy Limited,1304.5,18133.0
2026-09-05,T_SGRWO-5,Seagreen Wind Energy Limited,830.7,11547.0
2026-09-05,T_SGRWO-6,Seagreen Wind Energy Limited,4320.2,60051.0
2026-09-05,T_SOKYW-1,South Kyle Wind Farm Limited,1165.8,55960.0
2026-09-05,T_STLGW-1,Stronelairg Windfarm Limited,737.3,62579.0
2026-09-05,T_STLGW-2,Stronelairg Windfarm Limited,794.1,67401.0
2026-09-05,T_STLGW-3,Stronelairg Windfarm Limited,586.0,49742.0
2026-09-05,T_STRNW-1,Strathy Wind Farm Limited,752.8,62240.0
2026-09-05,T_TDBNW-1,SSE Generation Ltd,73.3,6792.0
2026-09-05,T_TWSHW-1,Twentyshilling Limited,185.2,5216.0
2026-09-05,T_VKNGW-1,Viking Energy Wind Farm LLP,1729.3,24902.0
2026-09-05,T_VKNGW-2,Viking Energy Wind Farm LLP,1741.3,25075.0
2026-09-05,T_VKNGW-3,Viking Energy Wind Farm LLP,1695.9,24421.0
2026-09-05,T_VKNGW-4,Viking Energy Wind Farm LLP,1670.4,24054.0
2026-09-05,T_WDRGW-1,Windy Rig Wind Farm Limited,358.8,10298.0
2026-09-05,T_WHIHW-1,Whiteside Hill,146.7,13199.0
2026-09-05,T_WHILW-1,SP Renewables (UK) Limited,895.7,80874.0
2026-09-05,T_WHILW-2,SP Renewables (UK) Limited,384.9,34519.0
2026-09-05,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,322.7,27817.0
2026-09-06,2__PEDGE003,Edgware Energy Limited,94.8,9709.0
2026-09-06,2__PSTAT001,Statkraft Markets Gmbh,47.7,4327.0
2026-09-06,C__PSTAT011,Statkraft Markets Gmbh,623.5,21821.0
2026-09-06,E_BABAW-1,Statkraft Markets Gmbh,157.8,13266.0
2026-09-06,E_BETHW-1,SP Renewables (UK) Limited,178.8,15998.0
2026-09-06,E_BLARW-1,Erova Energy Limited,88.8,3171.0
2026-09-06,E_BNWKW-1,Eneco Energy Trade,171.2,15235.0
2026-09-06,E_BRYBW-1,Statkraft Markets Gmbh,153.8,14012.0
2026-09-06,E_BTUIW-3,SP Renewables (UK) Limited,485.6,5332.0
2026-09-06,E_CLDRW-1,Vattenfall Energy Trading,167.8,15440.0
2026-09-06,E_CMSTW-2,Edgware Energy Limited,585.1,14692.0
2026-09-06,E_GDSTW-1,Mobius Renewables Gen. (GB),21.8,2290.0
2026-09-06,E_GRGRW-1,Evolve Energy Supply Limited,0.6,41.0
2026-09-06,E_HLTWW-1,ScottishPower Energy Retail,61.7,6361.0
2026-09-06,E_MOYEW-1,Eneco Energy Trade,136.7,12578.0
2026-09-06,T_AKGLW-3,AIK2A Sustainable Energy Ltd,737.1,36782.0
2026-09-06,T_BDCHW-1,RWE Generation UK plc,3.0,143.0
2026-09-06,T_BEATO-1,Beatrice Offshore Windfarm Ltd,289.9,14025.0
2026-09-06,T_BEATO-2,Beatrice Offshore Windfarm Ltd,563.8,28906.0
2026-09-06,T_BEATO-3,Beatrice Offshore Windfarm Ltd,864.3,47022.0
2026-09-06,T_BEATO-4,Beatrice Offshore Windfarm Ltd,882.7,49682.0
2026-09-06,T_BENBW-1,Benbrack Wind Farm Limited,162.1,4357.0
2026-09-06,T_BHLAW-1,SSE Generation Ltd,714.7,60664.0
2026-09-06,T_BLLA-2,SP Renewables (UK) Limited,54.1,4370.0
2026-09-06,T_BROCW-1,Smartestenergy Limited,87.8,3423.0
2026-09-06,T_CGTHW-1,Corriegarth Wind Energy LTD,524.3,42310.0
2026-09-06,T_CRDEW-1,EDF Energy Customers Limited,78.2,4224.0
2026-09-06,T_CRDEW-2,EDF Energy Customers Limited,1.0,53.0
2026-09-06,T_CREAW-1,Creag Riabhach Wind Farm Ltd,99.7,5785.0
2026-09-06,T_CRGHW-1,Statkraft Markets Gmbh,38.5,2962.0
2026-09-06,T_CRYRW-2,Eneco Energy Trade,283.1,36715.0
2026-09-06,T_CRYRW-3,Eneco Energy Trade,34.2,3732.0
2026-09-06,T_CUMHW-1,Uniper UK Limited,395.2,5992.0
2026-09-06,T_DOREW-1,Dorenell Windfarm Limited,905.6,12107.0
2026-09-06,T_DOREW-2,Dorenell Windfarm Limited,770.2,10433.0
2026-09-06,T_DOUGW-1,Erova Energy Limited,377.9,11336.0
2026-09-06,T_DRSLW-1,SP Renewables (UK) Limited,80.7,6516.0
2026-09-06,T_DUNGW-1,Dunmaglass Wind Farm Limited,296.0,26957.0
2026-09-06,T_EDINW-1,Vattenfall Wind Power Ltd,280.6,30865.0
2026-09-06,T_FARR-1,Smartestenergy Limited,122.6,11276.0
2026-09-06,T_FARR-2,Smartestenergy Limited,105.1,9666.0
2026-09-06,T_GLNKW-1,EDF Energy Customers Limited,559.2,22592.0
2026-09-06,T_GORDW-1,SSE Generation Ltd,507.7,41925.0
2026-09-06,T_GORDW-2,SSE Generation Ltd,301.2,4708.0
2026-09-06,T_HAHAW-1,HAGSHAW HILL REPOWERING LTD,73.1,874.0
2026-09-06,T_HALSW-1,SP Renewables (UK) Limited,398.5,4579.0
2026-09-06,T_KENNW-1,Kennoxhead Wind Farm Limited,382.6,12886.0
2026-09-06,T_KLGLW-1,SP Renewables (UK) Limited,269.5,21676.0
2026-09-06,T_KPMRW-1,OnPath Energy Limited,130.9,935.0
2026-09-06,T_LCLTW-1,Eneco Energy Trade,325.9,29010.0
2026-09-06,T_LIMKW-1,Limekiln Extension Ltd,1270.5,38116.0
2026-09-06,T_MIDMW-1,OnPath Energy Limited,58.5,404.0
2026-09-06,T_MOWEO-1,Moray Offshore Wind East Ltd,4239.9,134858.0
2026-09-06,T_MOWEO-2,Moray Offshore Wind East Ltd,4088.9,152044.0
2026-09-06,T_MOWEO-3,Moray Offshore Wind East Ltd,3999.6,131797.0
2026-09-06,T_MOWWO-1,Moray Offshore Wind West Ltd,2962.9,60714.0
2026-09-06,T_MOWWO-2,Moray Offshore Wind West Ltd,3124.3,64074.0
2026-09-06,T_MOWWO-3,Moray Offshore Wind West Ltd,2422.7,52064.0
2026-09-06,T_MOWWO-4,Moray Offshore Wind West Ltd,3805.7,125704.0
2026-09-06,T_NNGAO-1,Neart Na Gaoithe Offshore Wind,1286.1,24743.0
2026-09-06,T_NOKYW-1,North Kyle Wind farm Ltd,1062.5,15927.0
2026-09-06,T_NOKYW-2,North Kyle Wind farm Ltd,984.3,14755.0
2026-09-06,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,5.2,209.0
2026-09-06,T_SGRWO-1,Seagreen Wind Energy Limited,4550.0,63245.0
2026-09-06,T_SGRWO-2,Seagreen Wind Energy Limited,1127.9,15678.0
2026-09-06,T_SGRWO-3,Seagreen Wind Energy Limited,2399.7,33357.0
2026-09-06,T_SGRWO-4,Seagreen Wind Energy Limited,2220.7,30868.0
2026-09-06,T_SGRWO-5,Seagreen Wind Energy Limited,982.1,13651.0
2026-09-06,T_SGRWO-6,Seagreen Wind Energy Limited,5754.8,79992.0
2026-09-06,T_SOKYW-1,South Kyle Wind Farm Limited,968.7,46500.0
2026-09-06,T_STLGW-1,Stronelairg Windfarm Limited,576.1,48902.0
2026-09-06,T_STLGW-2,Stronelairg Windfarm Limited,634.4,53848.0
2026-09-06,T_STLGW-3,Stronelairg Windfarm Limited,509.4,43234.0
2026-09-06,T_STRNW-1,Strathy Wind Farm Limited,398.6,32956.0
2026-09-06,T_TWSHW-1,Twentyshilling Limited,19.6,551.0
2026-09-06,T_VKNGW-1,Viking Energy Wind Farm LLP,1020.6,14697.0
2026-09-06,T_VKNGW-2,Viking Energy Wind Farm LLP,998.9,14384.0
2026-09-06,T_VKNGW-3,Viking Energy Wind Farm LLP,904.0,13017.0
2026-09-06,T_VKNGW-4,Viking Energy Wind Farm LLP,955.7,13762.0
2026-09-06,T_WDRGW-1,Windy Rig Wind Farm Limited,221.1,6346.0
2026-09-06,T_WLNYO-3,Walney Extension Ltd,66.7,4213.0
2026-09-06,T_WLNYO-4,Walney Extension Ltd,143.9,9224.0
2026-09-07,2__PEDGE003,Edgware Energy Limited,296.4,30354.0
2026-09-07,C__PSTAT011,Statkraft Markets Gmbh,446.8,15638.0
2026-09-07,E_BABAW-1,Statkraft Markets Gmbh,12.2,1022.0
2026-09-07,E_BLARW-1,Erova Energy Limited,0.3,9.0
2026-09-07,E_BTUIW-3,SP Renewables (UK) Limited,906.7,9956.0
2026-09-07,E_CMSTW-2,Edgware Energy Limited,421.7,10589.0
2026-09-07,E_GRGRW-1,Evolve Energy Supply Limited,22.8,1596.0
2026-09-07,T_AKGLW-3,AIK2A Sustainable Energy Ltd,333.8,16656.0
2026-09-07,T_BDCHW-1,RWE Generation UK plc,74.3,2815.0
2026-09-07,T_BEATO-1,Beatrice Offshore Windfarm Ltd,524.9,26261.0
2026-09-07,T_BEATO-2,Beatrice Offshore Windfarm Ltd,871.0,43583.0
2026-09-07,T_BEATO-3,Beatrice Offshore Windfarm Ltd,1104.7,55554.0
2026-09-07,T_BEATO-4,Beatrice Offshore Windfarm Ltd,1106.7,55662.0
2026-09-07,T_BENBW-1,Benbrack Wind Farm Limited,43.1,0.0
2026-09-07,T_BHLAW-1,SSE Generation Ltd,79.1,6715.0
2026-09-07,T_BROCW-1,Smartestenergy Limited,21.2,828.0
2026-09-07,T_CGTHW-1,Corriegarth Wind Energy LTD,165.9,13390.0
2026-09-07,T_CLDCW-1,Clyde Windfarm (Scotland) Ltd,38.2,3768.0
2026-09-07,T_CLDNW-1,Clyde Windfarm (Scotland) Ltd,59.4,5471.0
2026-09-07,T_CLDSW-1,Clyde Windfarm (Scotland) Ltd,13.9,1332.0
2026-09-07,T_CREAW-1,Creag Riabhach Wind Farm Ltd,830.0,48139.0
2026-09-07,T_CRGHW-1,Statkraft Markets Gmbh,19.5,1500.0
2026-09-07,T_CUMHW-1,Uniper UK Limited,247.0,3744.0
2026-09-07,T_DOREW-1,Dorenell Windfarm Limited,1182.1,8059.0
2026-09-07,T_DOREW-2,Dorenell Windfarm Limited,998.7,6820.0
2026-09-07,T_DOUGW-1,Erova Energy Limited,0.2,7.0
2026-09-07,T_DRSLW-1,SP Renewables (UK) Limited,24.2,1957.0
2026-09-07,T_EAAO-1,East Anglia One Limited,6.2,661.0
2026-09-07,T_EAAO-2,East Anglia One Limited,6.2,661.0
2026-09-07,T_GLNKW-1,EDF Energy Customers Limited,601.5,24302.0
2026-09-07,T_GORDW-1,SSE Generation Ltd,780.2,64421.0
2026-09-07,T_GORDW-2,SSE Generation Ltd,458.1,7160.0
2026-09-07,T_GRIFW-1,Griffin Wind Farm Ltd,89.9,8018.0
2026-09-07,T_GRIFW-2,Griffin Wind Farm Ltd,128.2,11436.0
2026-09-07,T_GYMR-15,Gwynt y Mor Offshore Wind Farm,39.4,7113.0
2026-09-07,T_HALSW-1,SP Renewables (UK) Limited,436.3,5013.0
2026-09-07,T_HOWBO-1,Breesea Limited,250.2,142.0
2026-09-07,T_HOWBO-2,Sonningmay Wind Limited,192.8,151.0
2026-09-07,T_HOWBO-3,Soundmark Wind Limited,205.5,92.0
2026-09-07,T_KENNW-1,Kennoxhead Wind Farm Limited,308.6,9697.0
2026-09-07,T_KPMRW-1,OnPath Energy Limited,376.3,1034.0
2026-09-07,T_LCLTW-1,Eneco Energy Trade,54.3,4837.0
2026-09-07,T_LIMKW-1,Limekiln Extension Ltd,1236.1,37084.0
2026-09-07,T_MIDMW-1,OnPath Energy Limited,218.8,415.0
2026-09-07,T_MOWEO-1,Moray Offshore Wind East Ltd,4968.7,20413.0
2026-09-07,T_MOWEO-2,Moray Offshore Wind East Ltd,4232.3,17713.0
2026-09-07,T_MOWEO-3,Moray Offshore Wind East Ltd,4134.4,16467.0
2026-09-07,T_MOWWO-1,Moray Offshore Wind West Ltd,3344.5,42461.0
2026-09-07,T_MOWWO-2,Moray Offshore Wind West Ltd,3626.4,45614.0
2026-09-07,T_MOWWO-3,Moray Offshore Wind West Ltd,2430.0,31961.0
2026-09-07,T_MOWWO-4,Moray Offshore Wind West Ltd,3088.7,102019.0
